Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling,Style_Taekwondo
Jack Hermansson,0.6666666666666667,0.9240506329113924,0.6818181818181821,0.5209825997952917,0.0702857142857142,0.0634591455827457,0.0409482758620689,0.56,0.5126582278481012,0.0,0.6322992700729927,0.2583586626139817,0.2124645892351274,0.4582132564841498,0.4230769230769231,0.1044776119402985,0.06,0.45,0.3,0.631578947368421,0.3809523809523809,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Alexander Hernandez,0.4583333333333332,0.8734177215189873,0.4318181818181821,0.443193449334698,0.0887619047619047,0.0439651596847781,0.0129310344827586,0.56,0.3734177215189873,0.0005222222222222,0.5383211678832117,0.1567038162782843,0.1643059490084986,0.0922190201729106,0.2307692307692307,0.0746268656716417,0.02,0.41,0.31,0.3684210526315789,0.3809523809523809,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Carlos Hernandez,0.4166666666666667,0.8607594936708861,0.2045454545454545,0.4206755373592631,0.0723809523809523,0.0447946909995852,0.0237068965517241,0.47,0.4113924050632911,0.0,0.6313868613138686,0.0726106045254981,0.1529745042492918,0.0432276657060518,0.0,0.0746268656716417,0.04,0.46,0.18,0.2368421052631578,0.1904761904761904,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,
Anthony Hernandez,0.4166666666666667,0.9113924050632912,0.5681818181818183,0.4401228249744114,0.0659047619047619,0.2745748652011613,0.322198275862069,0.46,0.3987341772151899,0.0002333333333333,0.4270072992700729,0.0506585612968591,0.1501416430594901,0.2853025936599423,0.0769230769230769,0.0298507462686567,0.08,0.59,0.49,0.3157894736842105,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
Jamahal Hill,0.5416666666666667,0.9620253164556962,0.75,0.7349027635619243,0.0668571428571428,0.0,0.0,0.46,0.4620253164556962,0.0007666666666666,0.4726277372262774,0.1664978047956771,0.2011331444759206,0.1613832853025936,0.2692307692307693,0.0597014925373134,0.0,0.55,0.12,0.0526315789473684,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Chris Hofmann,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.489252814738997,0.0881904761904762,0.1418498548320199,0.0,0.36,0.0072151898734177,0.8777777777777778,0.0355839416058394,0.0054035798716649,0.0226628895184136,0.0,0.0,0.0,0.45,0.43,0.0,0.0263157894736842,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Frank Holland,0.5833333333333333,0.8734177215189873,0.3409090909090913,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Kevin Holland,0.4583333333333332,0.9493670886075948,0.8409090909090913,0.4350051177072672,0.0609523809523809,0.0348403152218996,0.0646551724137931,0.51,0.3481012658227848,0.0003333333333333,0.5921532846715328,0.2819993245525161,0.3002832861189802,0.3342939481268011,0.5384615384615385,0.0597014925373134,0.08,0.49,0.39,0.6842105263157894,0.5238095238095237,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,
Max Holloway,0.5,0.8987341772151899,0.2954545454545454,0.7338792221084954,0.0899047619047619,0.0103691414350891,0.0344827586206896,0.59,0.5316455696202531,0.0003888888888888,0.8895985401459854,1.0,0.6940509915014165,0.4956772334293948,0.4615384615384615,0.1641791044776119,0.02,0.48,0.53,0.6842105263157894,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,
Kurt Holobaugh,0.7083333333333333,0.8987341772151899,0.3409090909090913,0.473899692937564,0.0828571428571428,0.031522189962671,0.0818965517241379,0.48,0.2658227848101265,0.0003333333333333,0.6040145985401459,0.116176967240797,0.254957507082153,0.0749279538904899,0.3076923076923077,0.0597014925373134,0.1,0.46,0.33,0.5789473684210527,0.3809523809523809,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SeongChan Hong,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.6724667349027637,0.1668571428571428,0.0,0.0,0.47,0.0,0.1522222222222222,0.0118613138686131,0.0006754474839581,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0263157894736842,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Lorenzo Hood,0.5833333333333333,0.9493670886075948,0.7954545454545459,0.2702149437052201,0.0887619047619047,0.0,0.0,0.12,0.6329113924050633,0.0,0.2700729927007299,0.0030395136778115,0.0113314447592068,0.0,0.0,0.0,0.0,0.62,0.0,0.0263157894736842,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Dan Hooker,0.5833333333333333,0.9113924050632912,0.5681818181818183,0.5199590583418628,0.0906666666666666,0.0327664869348817,0.0387931034482758,0.51,0.5126582278481012,0.0007111111111111,0.5465328467153284,0.3063154339750085,0.263456090651558,0.1902017291066282,0.4230769230769231,0.0746268656716417,0.07,0.49,0.34,0.6052631578947368,0.5714285714285714,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Austin Hubbard,0.5,0.8860759493670886,0.3863636363636367,0.4206755373592631,0.0712380952380952,0.0725839900456242,0.0,0.5700000000000001,0.4177215189873418,0.0,0.6779197080291971,0.1334008780817291,0.0849858356940509,0.0951008645533141,0.1923076923076923,0.1343283582089552,0.02,0.46,0.5,0.4210526315789473,0.3333333333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,
Victor Hugo,0.4583333333333332,0.8481012658227848,0.4090909090909091,0.3541453428863869,0.0428571428571428,0.0277892990460389,0.1454741379310345,0.61,0.5569620253164557,0.0007444444444444,0.6094890510948905,0.0216143194866599,0.0311614730878187,0.0057636887608069,0.2692307692307693,0.1044776119402985,0.1,0.51,0.5,0.6578947368421052,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
Al Iaquinta,0.6666666666666667,0.8860759493670886,0.3409090909090913,0.4155578300921187,0.0862857142857143,0.0261302364164247,0.0258620689655172,0.61,0.4683544303797468,0.0006111111111111,0.6952554744525548,0.2414724755150287,0.0878186968838527,0.0806916426512968,0.2692307692307693,0.0895522388059701,0.01,0.41,0.19,0.3684210526315789,0.3333333333333333,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Dan Ige,0.5416666666666667,0.8481012658227848,0.3863636363636367,0.3787103377686797,0.0668571428571428,0.0410618000829531,0.0280172413793103,0.5700000000000001,0.3734177215189873,0.0005111111111111,0.6925182481751825,0.2201958797703478,0.1784702549575071,0.3688760806916426,0.2307692307692307,0.1044776119402985,0.05,0.46,0.26,0.4736842105263157,0.3809523809523809,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
Nassourdine Imavov,0.375,0.9493670886075948,0.5681818181818183,0.4687819856704197,0.0634285714285714,0.0406470344255495,0.1411637931034483,0.6,0.4683544303797468,0.0001222222222222,0.8375912408759124,0.1509625126646403,0.311614730878187,0.2132564841498559,0.2307692307692307,0.0298507462686567,0.04,0.55,0.36,0.3684210526315789,0.1904761904761904,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
Issa Isakov,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Brian Jackson,0.5833333333333333,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Jordan Jackson,0.125,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Montel Jackson,0.5,0.8860759493670886,0.5909090909090913,0.3469805527123848,0.027047619047619,0.1414350891746163,0.0290948275862069,0.64,0.4367088607594936,0.0019666666666666,0.5465328467153284,0.0628166160081053,0.2861189801699716,0.2449567723342939,0.3076923076923077,0.0746268656716417,0.01,0.54,0.71,0.3947368421052631,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Damon Jackson,0.6666666666666667,0.8987341772151899,0.3863636363636367,0.2968270214943705,0.0660952380952381,0.0970551638324346,0.1325431034482758,0.49,0.240506329113924,0.0,0.5666058394160584,0.0827423167848699,0.263456090651558,0.1498559077809798,0.1538461538461538,0.0597014925373134,0.15,0.43,0.34,0.6052631578947368,0.3333333333333333,0.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,
Richard Jacobi,0.375,0.8881698783994927,0.4571483784237942,0.09007164790174,0.075047619047619,0.1360431356283699,0.0,0.51,0.6329113924050633,0.0,0.25,0.0006754474839581,0.0,0.0057636887608069,0.0,0.0,0.0,0.44,1.0,0.0,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Jack Jenkins,0.4166666666666667,0.8481012658227848,0.25,0.4534288638689867,0.0584761904761904,0.1061800082953131,0.0,0.6,0.4746835443037974,0.0,0.7226277372262774,0.0496453900709219,0.1019830028328612,0.1469740634005763,0.1923076923076923,0.0597014925373134,0.03,0.61,0.6900000000000001,0.3157894736842105,0.1428571428571428,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,
Wuziazibieke Jiahefu,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000337723741979,0.0,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Asikeerbai Jinensibieke,0.5833333333333333,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.0803091746962714,0.0619180661459999,0.0562519044233406,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.4618844264321726,0.0803673081428228,0.0966927701544097,0.1135651894611932,0.1974874970231007,0.0545954438334642,0.106609907120743,0.4395820433436532,0.295953488372093,0.3053122697880003,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Li Jingliang,0.6666666666666667,0.9113924050632912,0.4090909090909091,0.4564994882292733,0.0731428571428571,0.0518457071754458,0.0,0.58,0.3797468354430379,0.0009222222222222,0.5812043795620437,0.2347180006754475,0.1133144475920679,0.201729106628242,0.3846153846153846,0.0746268656716417,0.04,0.43,0.42,0.5,0.3809523809523809,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Charles Johnson,0.5416666666666667,0.8734177215189873,0.3409090909090913,0.4943705220061413,0.0657142857142857,0.0157610949813355,0.0538793103448275,0.59,0.4240506329113924,0.0002777777777777,0.7290145985401459,0.1644714623438027,0.1898016997167139,0.0720461095100864,0.2692307692307693,0.0895522388059701,0.03,0.52,0.2,0.4210526315789473,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Michael Johnson,0.7083333333333333,0.8860759493670886,0.5,0.4370522006141248,0.0729523809523809,0.0257154707590211,0.0043103448275862,0.58,0.5126582278481012,0.0005444444444444,0.6377737226277372,0.4339750084430935,0.28328611898017,0.1642651296829971,0.3461538461538461,0.1641791044776119,0.02,0.4,0.41,0.6052631578947368,0.9047619047619048,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Jamelle Jones,0.625,0.9113924050632912,0.5681818181818183,0.1821903787103377,0.0592380952380952,0.0,0.0,0.65,0.0,0.15,0.0036496350364963,0.0,0.0,0.0144092219020172,0.0384615384615384,0.0149253731343283,0.8,0.0,0.07,0.131578947368421,0.0,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Jon Jones,0.625,0.9620253164556962,1.0,0.4390992835209826,0.0422857142857142,0.0800497718788884,0.0517241379310344,0.64,0.6012658227848101,0.0002444444444444,0.8147810218978102,0.3235393448159406,0.7025495750708216,0.755043227665706,0.3846153846153846,0.1492537313432835,0.07,0.58,0.45,0.7105263157894737,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Justin Jones,0.625,0.0,0.4571483784237942,0.1740020470829068,0.0603809523809523,0.0414765657403567,0.0538793103448275,0.45,0.2911392405063291,0.0,0.8211678832116788,0.0084430935494765,0.0623229461756374,0.0115273775216138,0.1538461538461538,0.0,0.05,0.36,0.15,0.2368421052631578,0.0952380952380952,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Charles Jourdain,0.3333333333333332,0.8734177215189873,0.2954545454545454,0.5609007164790175,0.0828571428571428,0.0145167980091248,0.0571120689655172,0.5700000000000001,0.310126582278481,0.0005888888888888,0.6614963503649635,0.2326916582235731,0.4730878186968839,0.2046109510086455,0.3076923076923077,0.0298507462686567,0.05,0.49,0.24,0.3947368421052631,0.3809523809523809,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
Dustin Joynson,0.7083333333333333,0.8881698783994927,0.4571483784237942,0.3357215967246673,0.1072380952380952,0.0,0.0,0.48,0.0,0.1422222222222222,0.0045620437956204,0.0006754474839581,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.1863523187052598,0.0699588477366255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Anshul Jubli,0.3333333333333332,0.9113924050632912,0.2954545454545454,0.6632548618219039,0.1068571428571428,0.0340107839070924,0.0441810344827586,0.51,0.4050632911392405,0.0004555555555555,0.6706204379562044,0.0638297872340425,0.0481586402266289,0.0922190201729106,0.0769230769230769,0.0597014925373134,0.01,0.46,0.18,0.1842105263157894,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Da Woon Jung,0.375,0.9620253164556962,0.7272727272727275,0.3572159672466735,0.0740952380952381,0.0788054749066777,0.0204741379310344,0.52,0.4873417721518987,0.0006333333333333,0.541970802919708,0.0726106045254981,0.0991501416430594,0.0749279538904899,0.4230769230769231,0.0298507462686567,0.02,0.44,0.5,0.3947368421052631,0.1904761904761904,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Chan Sung Jung,0.6666666666666667,0.8481012658227848,0.4318181818181821,0.4022517911975435,0.0860952380952381,0.0290335960182496,0.0657327586206896,0.52,0.4620253164556962,0.0004777777777777,0.6751824817518248,0.1786558595069233,0.1614730878186969,0.2651296829971181,0.2307692307692307,0.044776119402985,0.08,0.41,0.44,0.4473684210526315,0.3809523809523809,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
