Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling
Drew Dober,0.625,0.8607594936708861,0.3409090909090913,0.4493346980552712,0.08095238095238096,0.027789299046038992,0.007543103448275863,0.52,0.35443037974683544,0.0007444444444444445,0.4425182481751825,0.23269165822357313,0.2974504249291785,0.26512968299711814,0.576923076923077,0.1044776119402985,0.05,0.4,0.17,0.7105263157894737,0.6666666666666666,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
AJ Dobson,0.45833333333333326,0.9240506329113924,0.6136363636363638,0.43909928352098265,0.10114285714285715,0.06926586478639568,0.030172413793103453,0.46,0.4113924050632911,0.0003111111111111111,0.5903284671532847,0.060790273556231005,0.0764872521246459,0.06916426512968299,0.11538461538461539,0.029850746268656716,0.02,0.46,0.75,0.18421052631578946,0.14285714285714285,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Roman Dolidze,0.6666666666666667,0.9367088607594937,0.6136363636363638,0.3203684749232344,0.0641904761904762,0.052260472832849444,0.12284482758620689,0.51,0.2088607594936709,0.0005666666666666667,0.6496350364963503,0.0955758189800743,0.07932011331444759,0.17579250720461093,0.2692307692307693,0.029850746268656716,0.03,0.42,0.4,0.3421052631578947,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rafael Dos Anjos,0.7916666666666667,0.8607594936708861,0.3409090909090913,0.35619242579324467,0.061142857142857145,0.08087930319369556,0.061422413793103446,0.6,0.3481012658227848,0.00022222222222222223,0.8166058394160584,0.4120229652144546,0.9093484419263457,0.7982708933717578,0.19230769230769232,0.23880597014925373,0.11,0.47000000000000003,0.36,0.8421052631578947,0.7619047619047619,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Elizeu Zaleski dos Santos,0.7083333333333333,0.8987341772151899,0.4772727272727275,0.44012282497441146,0.06514285714285714,0.029448361675653255,0.05064655172413793,0.5700000000000001,0.43670886075949367,0.00017777777777777779,0.6952554744525548,0.20128335021952046,0.4645892351274788,0.17291066282420747,0.5384615384615385,0.1044776119402985,0.03,0.42,0.21,0.631578947368421,0.38095238095238093,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Felipe dos Santos,0.125,0.8481012658227848,0.3409090909090913,0.4636642784032754,0.09657142857142859,0.0,0.05387931034482759,0.41000000000000003,0.10759493670886076,0.0,0.8211678832116788,0.04221546774738264,0.0254957507082153,0.005763688760806916,0.07692307692307693,0.029850746268656716,0.03,0.35000000000000003,0.0,0.21052631578947367,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Kyle Driscoll,0.33333333333333326,0.8881698783994927,0.4571483784237942,0.27942681678607983,0.04952380952380953,0.0829531314807134,0.0,0.59,0.0,1.0,0.035583941605839414,0.0006754474839581223,0.0,0.0,0.0,0.0,0.33,0.18,0.12,0.07894736842105263,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dricus Du Plessis,0.41666666666666674,0.9240506329113924,0.6136363636363638,0.6642784032753327,0.09085714285714286,0.1244296972210701,0.08081896551724138,0.55,0.25316455696202533,0.0008333333333333333,0.6268248175182481,0.13441404930766634,0.1501416430594901,0.1988472622478386,0.34615384615384615,0.029850746268656716,0.1,0.5,0.52,0.5526315789473684,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Isaac Dulgarian,0.29166666666666674,0.8481012658227848,0.3863636363636367,0.2947799385875128,0.04819047619047619,0.2513479883865616,0.16379310344827588,0.4,0.0,0.66,0.01551094890510949,0.00033772374197906115,0.1104815864022663,0.011527377521613832,0.0,0.029850746268656716,0.59,0.47000000000000003,0.06,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chris Duncan,0.41666666666666674,0.8860759493670886,0.40909090909090917,0.49948822927328557,0.06952380952380953,0.1596847781003733,0.0,0.49,0.2088607594936709,0.00043333333333333337,0.4260948905109489,0.057075312394461335,0.0226628895184136,0.037463976945244955,0.2692307692307693,0.04477611940298507,0.01,0.47000000000000003,0.38,0.2894736842105263,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Christian Leroy Duncan,0.375,0.9367088607594937,0.75,0.4820880245649949,0.068,0.012857735379510576,0.0,0.49,0.4050632911392405,0.0003444444444444444,0.5282846715328468,0.05606214116852415,0.09915014164305949,0.07492795389048991,0.3076923076923077,0.014925373134328358,0.01,0.63,0.14,0.2631578947368421,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Albert Duraev,0.5833333333333333,0.8987341772151899,0.5681818181818183,0.3060388945752303,0.05733333333333333,0.08170883450850269,0.060344827586206906,0.6,0.4240506329113924,0.0,0.583029197080292,0.03883823032759203,0.0028328611898017,0.1239193083573487,0.11538461538461539,0.04477611940298507,0.09,0.4,0.29,0.42105263157894735,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cody Durden,0.5416666666666667,0.8481012658227848,0.20454545454545459,0.3265097236438076,0.05885714285714286,0.1907922024056408,0.08297413793103449,0.5,0.44936708860759494,0.00016666666666666666,0.5355839416058394,0.08308004052684904,0.0453257790368272,0.1440922190201729,0.23076923076923078,0.07462686567164178,0.05,0.51,0.51,0.42105263157894735,0.2857142857142857,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Merab Dvalishvili,0.5416666666666667,0.8354430379746836,0.25,0.4605936540429888,0.04514285714285715,0.26669431771049357,0.03556034482758621,0.5700000000000001,0.5126582278481012,8.888888888888889e-05,0.8412408759124087,0.16886187098953057,0.3371104815864023,0.6051873198847262,0.11538461538461539,0.1791044776119403,0.01,0.42,0.37,0.4473684210526315,0.19047619047619047,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
David Dvorak,0.45833333333333326,0.8227848101265822,0.27272727272727293,0.35619242579324467,0.06266666666666668,0.024056408129406882,0.020474137931034486,0.6,0.4430379746835443,0.0,0.7052919708029197,0.07801418439716312,0.08498583569405099,0.023054755043227664,0.3076923076923077,0.05970149253731343,0.08,0.43,0.3,0.5263157894736842,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Roybert Echeverria,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.3019447287615149,0.04800000000000001,0.0,0.2801724137931035,0.5700000000000001,0.44936708860759494,0.0,0.6304744525547445,0.006416751097602162,0.0084985835694051,0.034582132564841495,0.0,0.0,0.0,0.53,0.0,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Leon Edwards,0.5,0.9113924050632911,0.5227272727272729,0.27430910951893556,0.04514285714285715,0.05184570717544587,0.04094827586206897,0.54,0.4177215189873418,0.0002666666666666667,0.9507299270072992,0.21614319486659914,0.3002832861189802,0.26512968299711814,0.2692307692307693,0.1791044776119403,0.03,0.54,0.37,0.5789473684210527,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Evan Elder,0.29166666666666674,0.8860759493670886,0.4318181818181821,0.5138178096212896,0.09123809523809524,0.026130236416424722,0.06788793103448276,0.58,0.2088607594936709,0.0007,0.6487226277372262,0.0712597095575819,0.039660056657223795,0.037463976945244955,0.15384615384615385,0.04477611940298507,0.02,0.49,0.2,0.23684210526315788,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Joao Elias,0.33333333333333326,0.8881698783994927,0.4571483784237942,0.04094165813715456,0.12323809523809524,0.0,0.0,0.2,0.31645569620253167,0.0,0.40602189781021897,0.0010131712259371835,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Darren Elkins,0.7916666666666667,0.8860759493670886,0.3863636363636367,0.3520982599795292,0.06228571428571429,0.11820821236001659,0.12176724137931035,0.52,0.35443037974683544,9.999999999999999e-05,0.6478102189781022,0.21783181357649445,0.6770538243626063,0.7319884726224783,0.34615384615384615,0.19402985074626866,0.05,0.38,0.35000000000000003,0.7368421052631579,0.5238095238095237,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Oban Elliott,0.25,0.9113924050632911,0.4318181818181821,0.39099283520982603,0.04266666666666667,0.11074243052675238,0.0,0.62,0.4620253164556962,0.0,0.8211678832116788,0.037149611617696726,0.0226628895184136,0.15561959654178673,0.07692307692307693,0.08955223880597014,0.03,0.47000000000000003,0.5,0.2894736842105263,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tim Elliott,0.7083333333333333,0.8481012658227848,0.15909090909090917,0.34698055271238487,0.05066666666666667,0.1547075902115305,0.1120689655172414,0.5700000000000001,0.37341772151898733,0.00013333333333333334,0.6706204379562044,0.17359000337723743,0.43059490084985835,0.47550432276657056,0.11538461538461539,0.16417910447761194,0.07,0.45,0.47000000000000003,0.5526315789473684,0.6190476190476191,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Brian Ellis,0.625,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Freddy Emiliano Linares,0.25,0.8881698783994927,0.4571483784237942,0.11975435005117707,0.06838095238095239,0.0,0.0,0.27,0.2088607594936709,0.0,0.7937956204379562,0.0030395136778115506,0.019830028328611898,0.002881844380403458,0.0,0.0,0.0,0.29,0.0,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jamall Emmers,0.5833333333333333,0.8860759493670886,0.5227272727272729,0.5424769703172979,0.07714285714285715,0.07590211530485276,0.021551724137931036,0.5700000000000001,0.5759493670886076,0.0004555555555555555,0.5036496350364963,0.10739614994934145,0.1331444759206799,0.07204610951008646,0.3076923076923077,0.13432835820895522,0.03,0.48,0.41000000000000003,0.5263157894736842,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Josh Emmett,0.7916666666666667,0.8417721518987341,0.3409090909090913,0.41351074718526104,0.08780952380952382,0.0377436748237246,0.008620689655172415,0.61,0.2974683544303797,0.0011,0.708029197080292,0.20634920634920637,0.11898016997167139,0.22478386167146971,0.2692307692307693,0.14925373134328357,0.02,0.36,0.38,0.5,0.19047619047619047,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kolton Englund,0.375,0.8881698783994927,0.4571483784237942,0.23643807574206757,0.21980952380952382,0.0,0.0,0.4,0.0,0.14444444444444443,0.004562043795620438,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Steve Erceg,0.375,0.8607594936708861,0.25,0.4626407369498465,0.08000000000000002,0.051430941518042304,0.05387931034482759,0.52,0.3860759493670886,0.0002777777777777778,0.8275547445255474,0.07632556568726782,0.11331444759206799,0.020172910662824207,0.038461538461538464,0.05970149253731343,0.06,0.5,0.26,0.3157894736842105,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Julian Erosa,0.5833333333333333,0.9240506329113924,0.5454545454545454,0.6325486182190379,0.1201904761904762,0.07009539610120281,0.09051724137931035,0.48,0.37341772151898733,0.0002666666666666667,0.4251824817518248,0.20837554880108072,0.3342776203966006,0.09798270893371758,0.42307692307692313,0.07462686567164178,0.14,0.48,0.48,0.7894736842105263,0.5714285714285714,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Jarno Errens,0.375,0.8987341772151899,0.4772727272727275,0.33674513817809626,0.06266666666666668,0.0,0.03340517241379311,0.62,0.2088607594936709,0.0006777777777777778,0.6687956204379562,0.05200945626477542,0.019830028328611898,0.0,0.11538461538461539,0.08955223880597014,0.05,0.44,0.0,0.3684210526315789,0.2857142857142857,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rafael Estevam,0.29166666666666674,0.8607594936708861,0.2954545454545454,0.300921187308086,0.06380952380952382,0.13894649523019495,0.07219827586206898,0.35000000000000003,0.0,0.7477777777777778,0.010948905109489052,0.0010131712259371835,0.14447592067988668,0.011527377521613832,0.19230769230769232,0.04477611940298507,0.64,0.19,0.12,0.0,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Movsar Evloev,0.41666666666666674,0.8481012658227848,0.4545454545454546,0.4534288638689867,0.055047619047619054,0.19701368726669433,0.026939655172413795,0.61,0.44936708860759494,0.0,0.8211678832116788,0.12968591691995948,0.1388101983002833,0.28242074927953886,0.11538461538461539,0.16417910447761194,0.04,0.48,0.46,0.47368421052631576,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Urijah Faber,1.0,0.8354430379746836,0.20454545454545459,0.27123848515864896,0.04933333333333333,0.06387391124014932,0.0915948275862069,0.64,0.3670886075949367,0.00039999999999999996,0.6751824817518248,0.19925700776764607,0.3937677053824363,0.7291066282420748,0.38461538461538464,0.11940298507462686,0.17,0.41000000000000003,0.3,0.9210526315789473,0.5238095238095237,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rinat Fakhretdinov,0.5,0.9113924050632911,0.5227272727272729,0.42681678607983625,0.05161904761904762,0.18374118622978017,0.026939655172413795,0.52,0.6329113924050633,0.0008222222222222222,0.666970802919708,0.04829449510300574,0.13031161473087818,0.18731988472622477,0.42307692307692313,0.07462686567164178,0.06,0.55,0.46,0.5789473684210527,0.047619047619047616,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pedro Falcao,0.45833333333333326,0.8354430379746836,0.15909090909090917,0.2968270214943705,0.050095238095238095,0.08585649108253836,0.0,0.48,0.5253164556962026,0.0,0.791970802919708,0.018574805808848363,0.028328611898016998,0.0547550432276657,0.23076923076923078,0.07462686567164178,0.05,0.48,0.22,0.42105263157894735,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jair Farias,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
